Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e733d619aa9271e5265e1beb166fc409e4498645585ab3b9a0789f47bdc20d2d,2022-04,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
9258168891ee458c3c89852a37bc0a6be913f8cd27e7be29c15356f6a3d6ff29,2022-04,Gwent Police,Gwent Police,-3.072691,51.606070,On or near MOUNTSIDE,W01001407,Caerphilly 016A,Investigation complete; no suspect identified
7920e9e37f16233408965b08666db34198145d07fc51eed3b26f6182c6d0bcc6,2022-04,Gwent Police,Gwent Police,-3.035476,51.612924,On or near MEDWAY ROAD,W01001619,Newport 003C,Investigation complete; no suspect identified
618558bf9f90d14ecc6866ab36b8c67c95ccdba5005a3f38ffa0505e5b6967be,2022-04,Gwent Police,Gwent Police,-3.353556,51.723864,On or near DUFFRYN FAWR,W01001314,Merthyr Tydfil 005A,Investigation complete; no suspect identified
66b52522bfea4c8a7c98cc5d70a8e12d22b4209538843a26a62758ab9873ea03,2022-04,Gwent Police,Gwent Police,-3.026337,51.686654,On or near CHARLES STREET,W01001514,Torfaen 006A,Investigation complete; no suspect identified
5bc4200cfa1c6a5ffef53fd0fc7a1cfb2bebe26c11c2689100d434699907217e,2022-04,Gwent Police,Gwent Police,-3.261242,51.788794,On or near HIGHFIELD CLOSE,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
d247aabc2eee7fa7c28cb91cda957584ca8acd81719ddca8f37e59395f5b40ab,2022-04,Gwent Police,Gwent Police,-3.034047,51.678368,On or near SPRINGFIELD ROAD,W01001516,Torfaen 006C,Investigation complete; no suspect identified
e1a10e6bfd37d4b3e6f66d89f47d4fe1f5440e9b9c59e38f946b4fdf17048d49,2022-04,Gwent Police,Gwent Police,-3.009492,51.606307,On or near MOXON ROAD,W01001654,Newport 002D,Investigation complete; no suspect identified
3db6c8bf1ea2b13e6365059d1fd6b3a03a8889753fd0ab040a63d6ee4ca88138,2022-04,Gwent Police,Gwent Police,-2.995820,51.589969,On or near Pedestrian Subway,W01001685,Newport 014B,Investigation complete; no suspect identified
b0dacc774ff77699ec24049857c71ea73beebe84ad23fc84bb85da3c96efa82c,2022-04,Gwent Police,Gwent Police,-3.025637,51.560840,On or near JAMAICA CIRCLE,W01001913,Newport 020F,Investigation complete; no suspect identified
75970908967abf700b807ffb2cc2c3eade36991ae7aad1b374a3ee7388195031,2022-04,Gwent Police,Gwent Police,-3.034418,51.654042,On or near WOODLAND STREET,W01001528,Torfaen 010D,Investigation complete; no suspect identified
360749e64435190ec19cb4aedb8bc2c120eca274b254b727542a7019b9627c3d,2022-04,Gwent Police,Gwent Police,-3.024966,51.661786,On or near RUSSELL STREET,W01001520,Torfaen 007B,Investigation complete; no suspect identified
a55dead766de7219175ac6ea56f7f6c38987ce71e639d4dfe1e9a573b557f454,2022-04,Gwent Police,Gwent Police,-3.231021,51.690010,On or near GREENFIELD STREET,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
414383d10411f8ad2b4c44370d308009a1b438c3847249ca9ef32c7478e2880c,2022-04,Gwent Police,Gwent Police,-3.203830,51.583362,On or near HEOL MAERDY,W01001420,Caerphilly 022D,Investigation complete; no suspect identified
d3c7ec882faed4ebe6f7b29541e00a66f27e17bcf433247b061f0a806ef2362f,2022-04,Gwent Police,Gwent Police,-3.001846,51.586312,On or near ALBERT TERRACE,W01001685,Newport 014B,Investigation complete; no suspect identified
b59a013704447bd90bd5497242e52d8254632ae89bcec45808c53f1b68a05bfe,2022-04,Gwent Police,Gwent Police,-3.068018,51.737228,On or near GELLI RHWY ROAD,W01001483,Torfaen 002B,Investigation complete; no suspect identified
3a4e01e50af3cc790e53a67c98943b62d0990d7b73303d1ece6830b88f51f085,2022-04,Gwent Police,Gwent Police,-3.089095,51.606054,On or near ISLWYN COURT,W01001408,Caerphilly 016B,Investigation complete; no suspect identified
812526b13478612b0b262d3e877bd2518787f42b71296bfa205d557d4ae3069f,2022-04,Gwent Police,Gwent Police,-2.990671,51.580886,On or near TREDEGAR STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
5b59cfcd6af747f2671bfbc36b8f799201b72ed1ad92b971068d9e73b5fadaa3,2022-04,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Investigation complete; no suspect identified
aaf8b2366a19a8d052303d9078358c4886b2840a85946d065ac73dc14c2f47b7,2022-04,Gwent Police,Gwent Police,-2.964147,51.615734,On or near ST CADOC'S CLOSE,W01001626,Newport 001D,Investigation complete; no suspect identified
346aa951e97d0df6d9909793509b006e45623d89287b029879a2c862aaac7657,2022-04,Gwent Police,Gwent Police,-3.009412,51.574064,On or near Petrol Station,W01001629,Newport 017A,Investigation complete; no suspect identified
95d264c6c2a39ff0eb3fc7fef42de41e853cb28e5f96c4fdb588c7b3d3b633be,2022-04,Gwent Police,Gwent Police,-3.204997,51.781013,On or near THE DINGLE,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
4ae8655faf9b2f345002636286a8b28b90f0f6d2b8279460ae3c423d4b5425ee,2022-04,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Investigation complete; no suspect identified
563b90f12a0092a147f40c6195bfd7660dbdd62dbe2ef3b9b6d0820d5e21abb0,2022-04,Gwent Police,Gwent Police,-2.978509,51.577041,On or near ARIEL CLOSE,W01001661,Newport 018C,Investigation complete; no suspect identified
5b74972979f10fe9afafb4ad61ec7c8b1b68e0f33b2f6ece15e9652a9fe88734,2022-04,Gwent Police,Gwent Police,-2.983134,51.589411,On or near MARLBOROUGH ROAD,W01001692,Newport 011E,Investigation complete; no suspect identified
d63a1653ea2b3fdc1fbdfcd4dcf989f80dcadda9bbbe39121ea95779fdbcd99a,2022-04,Gwent Police,Gwent Police,-2.997427,51.582259,On or near VICARAGE HILL,W01001686,Newport 014C,Investigation complete; no suspect identified
4f27793e0b0519d7df7ef1b5a6fc3ac81b3fe81e589bbbb0e8b58d15939a7a45,2022-04,Gwent Police,Gwent Police,-3.023849,51.662902,On or near PARKLANDS CLOSE,W01001520,Torfaen 007B,Investigation complete; no suspect identified
bd6fbcc24b4c976dd2bf297b2c67425da27b6da0f7d928c5e00bd792b098bbdd,2022-04,Gwent Police,Gwent Police,-2.939750,51.596034,On or near Petrol Station,W01001663,Newport 008C,Investigation complete; no suspect identified
43e80ac6e1d51abf8bd87b6b13b42e8f5e206c2feefdd4c7221268c2f5e70171,2022-04,Gwent Police,Gwent Police,-3.164254,51.775606,On or near QUEEN STREET,W01001443,Blaenau Gwent 005A,Investigation complete; no suspect identified
37f51e7c79ba1b087922e3e36ea9a043e98f207ad62fd7505bc7eb642b176307,2022-04,Gwent Police,Gwent Police,-3.013784,51.818100,On or near MONMOUTH ROAD,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
c594a014b0b4e748c1954d157bb4ae6d0637bbba4029dee07e4abf40890f8bdf,2022-04,Gwent Police,Gwent Police,-3.006946,51.585226,On or near LLANTHEWY ROAD,W01001605,Newport 014A,Investigation complete; no suspect identified
45dbc90c41ce119753c1407a94298bb4db3906334714dfb4ec6b7d6357701799,2022-04,Gwent Police,Gwent Police,-2.973003,51.602362,On or near BADMINTON ROAD,W01001678,Newport 005D,Investigation complete; no suspect identified
0ad20fd966d1bd3ce7d43e855545285f0a7f51d1f1a19d849cb9b5b18914ee95,2022-04,Gwent Police,Gwent Police,-3.144456,51.662741,On or near BLAEN-BLODAU STREET,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
26c937c436330a0ca32af81ad61c8ad71c78d20fc8236cdd4aa13013612f69d0,2022-04,Gwent Police,Gwent Police,-3.236023,51.580941,On or near HEOL FACH,W01001395,Caerphilly 023C,Investigation complete; no suspect identified
5162ae58eaaaa295f1dfaea0b33013933abbd8290701d7c3b66bf78825f7edc8,2022-04,Gwent Police,Gwent Police,-3.208261,51.579549,On or near SNOWDEN COURT,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
427ce9d60eefc4539d7d2b8fe05eb05ab3ec87fa6b0c1f6058fbaa4c01b723a1,2022-04,Gwent Police,Gwent Police,-2.990671,51.580886,On or near TREDEGAR STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
424034808016267697827eebf06671a473d870582b2db6423dbe346438379bc2,2022-04,Gwent Police,Gwent Police,-2.673876,51.637631,On or near WATERS WAY,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
e5ee973f3af17fd6ab14ce35870313771af8972ca181ce0a44516ed1414f65fe,2022-04,Gwent Police,Gwent Police,-3.213547,51.588378,On or near CASTELL MORGRAIG,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
74b78d2724d9b43ed3618101ed73a6e7a0691bbb8d445c2aa0faa5e4af5bb7f9,2022-04,Gwent Police,Gwent Police,-3.083441,51.602699,On or near TY-ISAF PARK ROAD,W01001413,Caerphilly 017C,Investigation complete; no suspect identified
7b797d14c7508e1586219b11c5f652570e1b5d9003a9e6b99b9ed35e68a9bd9d,2022-04,Gwent Police,Gwent Police,-3.219074,51.799876,On or near RHYMNEY CLOSE,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
d61c057ddeb17d80f8c460684d43471ab578bf1cdd5cff0a2e53487498c251af,2022-04,Gwent Police,Gwent Police,-2.816264,51.623797,On or near LIME KILN COURT,W01001640,Newport 004B,Investigation complete; no suspect identified
6171e163b48b9d8c7c41d3079d64e8f68621ea5d2001a519404cbcca78aafbc2,2022-04,Gwent Police,Gwent Police,-3.208480,51.775205,On or near Hospital,W01001461,Blaenau Gwent 007F,Investigation complete; no suspect identified
599309c79fb43404c9ec076144567e78d7aecc4ba810797b099f178cc26ca6c7,2022-04,Gwent Police,Gwent Police,-2.920890,51.622906,On or near Park/Open Space,W01001625,Newport 001C,Investigation complete; no suspect identified
7648f015b13e89efe69ed450e39bcb5dce8093af6ea8f79614e23522999a7a19,2022-04,Gwent Police,Gwent Police,-2.673678,51.637893,On or near CAIRD STREET,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
ae0de8b1f3f97908ca98a2c4010cd246f90b36d90f04b027c1aaa89eb0dcb6fa,2022-04,Gwent Police,Gwent Police,-3.131481,51.702529,On or near BLAEN-CYFFIN ROAD,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
5345cb66738c883974ebdd3c68e3e9e97a590c5de35b1ec279a89776c29c6fac,2022-04,Gwent Police,Gwent Police,-3.224325,51.617184,On or near GLYN COLLEN,W01001366,Caerphilly 019A,Investigation complete; no suspect identified
1e85948410ab8fd864d85b2b37a40128e3e9f8393cd08a0b32e4d2001fa58eea,2022-04,Gwent Police,Gwent Police,-3.064017,51.820201,On or near THE AVENUE,W01001569,Monmouthshire 003E,Investigation complete; no suspect identified
98658afdf8a8cfe8d8b2b0d6d064d26462241c12fe2d135c3c382afe52a32dbe,2022-04,Gwent Police,Gwent Police,-3.015453,51.615265,On or near PENNY CRESCENT,W01001652,Newport 002B,Investigation complete; no suspect identified
da0748dc0f994529b642adae9e3fac23c9d2ccccb7891980d7e0a5f76f1e76c2,2022-04,Gwent Police,Gwent Police,-3.076583,51.770958,On or near TREM-Y-MYNYDD,W01001487,Torfaen 001A,Investigation complete; no suspect identified
a06365a707c8f2453b98949d56ea4436ff00a86b58a41d62623dcd101388722f,2022-04,Gwent Police,Gwent Police,-3.048683,51.717783,On or near BARN CLOSE,W01001530,Torfaen 003C,Investigation complete; no suspect identified
5e5218a4f4e21080dc2b374d33eecb95b2555cb453c187024871a515f29c66ef,2022-04,Gwent Police,Gwent Police,-2.967490,51.601788,On or near WORCESTER CRESCENT,W01001614,Newport 005A,Investigation complete; no suspect identified
7b179bc39a60ec4fb089c1289560470531ef209ad90eaf1ecd1facc0b7c77f1f,2022-04,Gwent Police,Gwent Police,-3.016612,51.820629,On or near CROSS STREET,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
1ea1083baca567fba6fcb779394de87379ea900e2193fe589a5d919a7f2ddba8,2022-04,Gwent Police,Gwent Police,-3.024455,51.553837,On or near MORGRAIG AVENUE,W01001912,Newport 020E,Investigation complete; no suspect identified
08e53abf5b2d5bdd370e1494ea1bc43cd7e21f32a128524e4918d66809872e02,2022-04,Gwent Police,Gwent Police,-2.757078,51.595035,On or near ASH GROVE,W01001551,Monmouthshire 010C,Investigation complete; no suspect identified
80678de5123c4d1461074a9bddf0df8356a226b9b0017ef5ce1fe618654955b9,2022-04,Gwent Police,Gwent Police,-2.941580,51.587495,On or near STANFORD ROAD,W01001609,Newport 015B,Investigation complete; no suspect identified
02b0cfac632643b9f5c9696ed630ba3e20b4e17596a3444d88187c4269c4c466,2022-04,Gwent Police,Gwent Police,-2.989105,51.594486,On or near COLLIER STREET,W01001676,Newport 007B,Investigation complete; no suspect identified
7105d21fcf0c77bf6c9b2339c0e27f032d404197bf71c6425a66bf1a455a3587,2022-04,Gwent Police,Gwent Police,-2.992290,51.584290,On or near Theatre/Concert Hall,W01001687,Newport 014D,Investigation complete; no suspect identified
8480ab0d2b48b1e6e968a33271d335d633cf8b8af0295eb7263844772ac53457,2022-04,Gwent Police,Gwent Police,-3.051953,51.657187,On or near PERRY COURT,W01001536,Torfaen 009C,Investigation complete; no suspect identified
d80045177f34ac7b159abcd1d41d14414ce44a27cb4347fd38bc42aa7cb920c1,2022-04,Gwent Police,Gwent Police,-3.055594,51.586767,On or near A467,W01001672,Newport 009C,Investigation complete; no suspect identified
777b77fdb01ecc5f68bdb67b1458cc51e61c32f8f8f6f20577ce7d01158a9eef,2022-04,Gwent Police,Gwent Police,-3.017087,51.834004,On or near MAJORS CLOSE,W01001546,Monmouthshire 002A,Investigation complete; no suspect identified
d1b7bc06180c406515657316cefad905a0b053d3107d3c22f3945d10e1660f8d,2022-04,Gwent Police,Gwent Police,-3.144813,51.596577,On or near DRANLLWYN CLOSE,W01001342,Caerphilly 021A,Investigation complete; no suspect identified
6503ec73ce79460144bc3021768fcb29e46710dcf460db38d9b8418244031885,2022-04,Gwent Police,Gwent Police,-2.983419,51.593913,On or near CANON STREET,W01001676,Newport 007B,Investigation complete; no suspect identified
0d6e071b0b0c0757c21abfabdde0bd914a662e311a177d0e4bcc95d41892d7c7,2022-04,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Investigation complete; no suspect identified
c491f624f4421c2001f8fd9b1d90d4517870c171506db3ccdcc732576bceec73,2022-04,Gwent Police,Gwent Police,-2.991133,51.574247,On or near POTTERY TERRACE,W01001659,Newport 018A,Investigation complete; no suspect identified
5c2f659968dbcd7f8abf7e79e586199d7d03f7d70fdc88da5b507d31e56b791c,2022-04,Gwent Police,Gwent Police,-3.174584,51.784909,On or near WOODLAND TERRACE,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
10fe1653bad2397ac164d8abdd18d77d1f55fbb5c2727040edbb988d59001f98,2022-04,Gwent Police,Gwent Police,-3.142305,51.705958,On or near BRYN-ITHEL TERRACE,W01001465,Blaenau Gwent 009B,Investigation complete; no suspect identified
bb590f28acca349f4a10a3ec1032f23703cebb196a5b3d868ccf408d6b5d57f4,2022-04,Gwent Police,Gwent Police,-2.952611,51.573838,On or near Further/Higher Educational Building,W01001647,Newport 015F,Investigation complete; no suspect identified
3e4774c8fc108c849e88b3ff0ba0bd6ed68b10bde40913f4af5fb829f1ba2358,2022-04,Gwent Police,Gwent Police,-2.967587,51.579874,On or near COLSTON AVENUE,W01001642,Newport 013A,Investigation complete; no suspect identified
adeafe140c19f2c1c34bc065f35ff1084dd6e06150ef9b9955f5fea3d8cc68f1,2022-04,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Investigation complete; no suspect identified
236ca1087366536a98a6d6eb84dd38da86247bb98987eec42aa8c8078c0d28c0,2022-04,Gwent Police,Gwent Police,-3.143671,51.664871,On or near Parking Area,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
1892897a1e059107e65afbd3d570db0588c69e13ba50b0aeee889ffc1f535165,2022-04,Gwent Police,Gwent Police,-3.253499,51.769428,On or near ATTLEE CLOSE,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
74588eb42d33e479f3002c5f0c84916895cd45d3d949c014951036afafe8c737,2022-04,Gwent Police,Gwent Police,-2.976051,51.584920,On or near WALSALL STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
6ce843cf7a9270c4e9182e717332fb89850d22bac8b04687d4cdc4b686a5735d,2022-04,Gwent Police,Gwent Police,-3.010283,51.603585,On or near BLAEN-Y-PANT PLACE,W01001682,Newport 006C,Investigation complete; no suspect identified
1beda3f199d08c347d0f1d0d3ceacc41b1c4265a96a3422cf311c22f0de1c4db,2022-04,Gwent Police,Gwent Police,-3.244975,51.642332,On or near COED-YR-HAF,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
436ae925b8941ea0c03013fa36ca4e53913108a95993e39d7baad9adf8cc45a4,2022-04,Gwent Police,Gwent Police,-3.018971,51.821670,On or near ST JOHN'S STREET,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
76c922a0e47271abc04d027a2654c62a5a03c1c44a22898841c10e26156a04dc,2022-04,Gwent Police,Gwent Police,-2.987233,51.576069,On or near CONSTABLES CLOSE,W01001659,Newport 018A,Investigation complete; no suspect identified
6a695dba9044a9feeca08e3658b2189be08b5ec4cc6208fc4307f19d4f647aff,2022-04,Gwent Police,Gwent Police,-2.837630,51.768822,On or near A40,W01001581,Monmouthshire 005E,Investigation complete; no suspect identified
5d6fed4ed01e28b839b49ed1360af55bf6a5daad7f90901b9bc054c52ff5f771,2022-04,Gwent Police,Gwent Police,-3.020026,51.579574,On or near HIGHFIELD ROAD,W01001631,Newport 017C,Investigation complete; no suspect identified
e7724c1d46a8dba753c2c90fb097cfdd1014eb4c8ea08c5398390e0c9b19f4a4,2022-04,Gwent Police,Gwent Police,-3.206903,51.706283,On or near ABERNANT ROAD,W01001334,Caerphilly 005A,Investigation complete; no suspect identified
68c176a6eafea64cefd404f5f59584823f36b0b48323508e526e789d95249fa9,2022-04,Gwent Police,Gwent Police,-3.222598,51.572773,On or near LUDLOW STREET,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
616678680016e1c6fe227b7a85213bd28d8905e6812b8b4d6760eac533ffa384,2022-04,Gwent Police,Gwent Police,-3.286995,51.766000,On or near ROWAN PLACE,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
a9a0338528042e8fea36a1432de8561ed0f6b769c349bcebc3d79698091914ec,2022-04,Gwent Police,Gwent Police,-2.745604,51.589956,On or near CHEPSTOW ROAD,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
890980a7e99673bc439e9f16e2d9a828e4b00295865beb3efa1f82eb994a94f1,2022-04,Gwent Police,Gwent Police,-3.457955,51.619307,On or near PARC GELLIFAELOG,W01001248,Rhondda Cynon Taf 016D,Investigation complete; no suspect identified
971ad8b89363c5e535379004dee3ab9a5c4a383659e65ba5995631cae64523b9,2022-04,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Investigation complete; no suspect identified
3d248bc0dd810c6f4c15624448f8780126a6cf60cb2fc11ecd50fd8bc0c1561e,2022-04,Gwent Police,Gwent Police,-3.059908,51.641254,On or near INCLINE LANE,W01001492,Torfaen 012A,Investigation complete; no suspect identified
4c132cd6b1a2b11e780e83edd6ebd2549728ae6706b078ae59fbf3b9fa93bb93,2022-04,Gwent Police,Gwent Police,-2.972858,51.588112,On or near ROCHESTER ROAD,W01001613,Newport 011C,Investigation complete; no suspect identified
795ece838629e04e0c5b5aaf58e38cac437b74984f8a68dc69269cfd19971b77,2022-04,Gwent Police,Gwent Police,-3.023212,51.677627,On or near SOUTH STREET,W01001517,Torfaen 006D,Investigation complete; no suspect identified
c8df73a625844c93cf3b570c38f8b91129487bf85b3dd40f97873adee7740275,2022-04,Gwent Police,Gwent Police,-3.027078,51.659960,On or near CAE-YR-EBOL,W01001522,Torfaen 007D,Investigation complete; no suspect identified
195ecabf6c822a5a75292fc07b5af58066a97253dced7c3058e9e7019fcd8127,2022-04,Gwent Police,Gwent Police,-2.981554,51.601131,On or near BANK LANE,W01001677,Newport 007C,Investigation complete; no suspect identified
2cd1c9cdff06a96b46288c791f3b7364e8d1b5d56a69dd53b6d86a3d5c8f7b1f,2022-04,Gwent Police,Gwent Police,-2.984138,51.586453,On or near Bus/Coach Station,W01001693,Newport 013E,Investigation complete; no suspect identified
