Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
776f8f89d46b6284ba8a3b116f32f8d61ecea7460ebc27956eda13ec8218f70a,2022-03,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
c7a31f1ed47197465acb06a8baa4a2a90bf5fbaae1ce9059ea8663b66298801f,2022-03,Gwent Police,Gwent Police,,,No location,,,Local resolution
9a1655a67bf3e6c9f14b4128df0100e125b43eb98b15c9d3a3a150df1242f834,2022-03,Gwent Police,Gwent Police,-3.044181,51.585692,On or near RESERVOIR CLOSE,W01001671,Newport 016D,Investigation complete; no suspect identified
18e3641ef8594e657555f59af13bd336614f6e09ada6e6587a40a29d829cb763,2022-03,Gwent Police,Gwent Police,-3.179183,51.798386,On or near HATTER STREET,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
b7fc00a02e36711e1257515e85a99ce11d8ff7c229ee881aa786345d78a24ce8,2022-03,Gwent Police,Gwent Police,-2.971490,51.582180,On or near OAKLEY STREET,W01001643,Newport 013B,Investigation complete; no suspect identified
63fcede99dcf3160fae62cf873259f7058e4545242cf604759f5bbba9d837a2e,2022-03,Gwent Police,Gwent Police,-2.830429,51.579954,On or near BRASSKNOCKER STREET,W01001573,Monmouthshire 011B,Investigation complete; no suspect identified
7a12c06a9b983d7001d334d7c8d7b49605247abe26ebcf7448a69cc43bd6e5df,2022-03,Gwent Police,Gwent Police,-2.942563,51.580590,On or near Sports/Recreation Area,W01001646,Newport 015E,Investigation complete; no suspect identified
734fc92a2ec1c924b8ca97e4f45ddc977aa085456cc76142a05fb35fb4a26775,2022-03,Gwent Police,Gwent Police,-2.963352,51.591149,On or near BEECHWOOD ROAD,W01001608,Newport 008B,Investigation complete; no suspect identified
330933db5bb04cd831de9fa135ee40507e475f68752a0ad17ee55310ccda52dc,2022-03,Gwent Police,Gwent Police,-3.222958,51.664081,On or near IVOR STREET,W01001387,Caerphilly 007C,Investigation complete; no suspect identified
cbb80ca1fd32e62f2d4c3c7a7d60f78560aefd9dce071d7ce75fada42791a9da,2022-03,Gwent Police,Gwent Police,-2.947516,51.584219,On or near WALTON CLOSE,W01001609,Newport 015B,Investigation complete; no suspect identified
2692b0600bac751bc4f67b16cc50e2064a208e38f78bd53c9042c48d7a002b93,2022-03,Gwent Police,Gwent Police,-3.241069,51.571213,On or near Supermarket,W01001398,Caerphilly 024A,Investigation complete; no suspect identified
394257fb8827bdc07ed9b61442e976ba07e8d474982a46718779776e6e426fa5,2022-03,Gwent Police,Gwent Police,-3.238346,51.576160,On or near CAE'R FFERM,W01001399,Caerphilly 023E,Investigation complete; no suspect identified
015dd67b083c8c4eb070636239358d6a5258cc126771e216ae9035f860c934da,2022-03,Gwent Police,Gwent Police,-3.240961,51.591625,On or near PEN-Y-BRYN,W01001400,Caerphilly 019F,Investigation complete; no suspect identified
53ab20cf398e8079cc53a6b51fc5479d7ffc8102c04332c818fc7351361ae126,2022-03,Gwent Police,Gwent Police,-3.084418,51.774365,On or near LION STREET,W01001489,Torfaen 001C,Investigation complete; no suspect identified
80cecb368a390a89373e4348cef13b7a200738c6a4bc1bb3e8e4d4d63dfd042a,2022-03,Gwent Police,Gwent Police,-2.897397,51.858715,On or near OLD ROSS ROAD,W01001568,Monmouthshire 005C,Investigation complete; no suspect identified
ef71a05ff98888e3dd6c59491cfcceb2f1a281ce6fd42fbc237de8b5e7b0b76a,2022-03,Gwent Police,Gwent Police,-2.966115,51.600936,On or near MONMOUTH DRIVE,W01001614,Newport 005A,Investigation complete; no suspect identified
a4eb46965e8f642727d45f79ac5430f05914a73b4ed70c719f1b9fed95dd194d,2022-03,Gwent Police,Gwent Police,-3.055079,51.713922,On or near HEOL RHYDD-DAL,W01001529,Torfaen 003B,Investigation complete; no suspect identified
753bac6c34356638fdd57da22af735ecdc00d7ea074ea54610ba361c712ed8e4,2022-03,Gwent Police,Gwent Police,-3.021502,51.653697,On or near Shopping Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
523097bf38d410c6794276d930fdfe921768f432c0caa175c7e231656d579789,2022-03,Gwent Police,Gwent Police,-2.963374,51.621531,On or near WEBLEY GARDENS,W01001627,Newport 001E,Investigation complete; no suspect identified
1c871849dd4266dffeea5806506a37581757caf5453dc3660ca4977b40484284,2022-03,Gwent Police,Gwent Police,-3.174165,51.793895,On or near BARLEY FIELD ROAD,W01001448,Blaenau Gwent 002C,Investigation complete; no suspect identified
7cb76279845f57f7e29caaf4f703638a7fa9c32c6280acb5229ea5b3b2d7e30f,2022-03,Gwent Police,Gwent Police,-2.998055,51.589177,On or near CAMBRIAN ROAD,W01001685,Newport 014B,Investigation complete; no suspect identified
e48ab0018bf3f0f083f46bae61939b72372a972878b07b2be5a9f65d1182520b,2022-03,Gwent Police,Gwent Police,-3.195756,51.666105,On or near Supermarket,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
b8a1e4bf773eb0fc09e03bfadb2185e0611944d9151c5cc6e71f4f246a01f9c5,2022-03,Gwent Police,Gwent Police,-2.979792,51.589727,On or near PROBERT PLACE,W01001691,Newport 011D,Investigation complete; no suspect identified
088dc4a2d1ad2bd1944536dee307ebb3ac6c501fa9b14536a9bff21f62f00519,2022-03,Gwent Police,Gwent Police,-2.730164,51.814045,On or near CILGANT Y NANT,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
01ad116c51ed60a294e7ab416cf69bc72bca3dea8a2236311238e3eea486cdbe,2022-03,Gwent Police,Gwent Police,-3.000557,51.584165,On or near ST WOOLOS ROAD,W01001685,Newport 014B,Investigation complete; no suspect identified
ea1855cce2650e006d63624bd3f16688b69f43ac268bf70a15a73aba142d7b71,2022-03,Gwent Police,Gwent Police,-3.128319,51.724328,On or near RICHMOND ROAD,W01001476,Blaenau Gwent 009D,Investigation complete; no suspect identified
1eb510b926825b0ed3a1fd0e9b5d50f1ab41dd0959efc88ae7a3479d45e195dc,2022-03,Gwent Police,Gwent Police,-3.527035,51.498852,On or near HORSEFAIR ROAD,W01001105,The Vale of Glamorgan 001A,Investigation complete; no suspect identified
7b3104ccdfecc5d9418bfec6a9cfd4c2d539733a4d2a1e06d0b8d7bd024e982f,2022-03,Gwent Police,Gwent Police,-2.947516,51.584219,On or near WALTON CLOSE,W01001609,Newport 015B,Investigation complete; no suspect identified
a36555cb2c1311ed292ce6dae40a53377a5822230db7eae0544fda6baca3949c,2022-03,Gwent Police,Gwent Police,-3.015423,51.822600,On or near STRYD Y LLEW,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
85b33a3ef51dfbe68a311376f02728e19dfe57ea290a46743d76ec7dbc515295,2022-03,Gwent Police,Gwent Police,-3.136976,51.731815,On or near DIAMOND JUBILEE TERRACE,W01001435,Blaenau Gwent 008A,Investigation complete; no suspect identified
6eab466b064e17a7ad1e6e0ac66e7bec94d006a94b169d63ba5c2c31442a182a,2022-03,Gwent Police,Gwent Police,-3.014642,51.823335,On or near Petrol Station,W01001580,Monmouthshire 002E,Investigation complete; no suspect identified
3452bcea2e1fc7dcf484aa9a1131c2988c687355227c1ebc2a5d28172f3eccce,2022-03,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
ca03584658e1a473c367d6ef8e99b06517f79cae596389f0edad26f50a85f11a,2022-03,Gwent Police,Gwent Police,-3.291907,51.648650,On or near HEOL BRYN FAB,W01001379,Caerphilly 013C,Investigation complete; no suspect identified
ca587c193d9662391649de0e0c2dc817c02fa7bbd3166475a0f8a538126f537f,2022-03,Gwent Police,Gwent Police,-2.677088,51.641775,On or near DELL VIEW,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
8a94d1eff9fb69b7b52df4f3ac2020cdc811fbf7d257e2a97b25a17d1c1b6014,2022-03,Gwent Police,Gwent Police,-3.228960,51.689231,On or near HANBURY ROAD,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
7cb09481ce0365500ab2695fc43f7b873845fcd1bf7dd30d349d3d33342a9079,2022-03,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
da11ba2de9497b945949c9353e68448eccd4c2daee30fae57a2f343059d7ffbc,2022-03,Gwent Police,Gwent Police,-3.050415,51.578146,On or near HIGHFIELD ROAD,W01001637,Newport 016B,Investigation complete; no suspect identified
8646b579555325807bd9fc7c5f813bcbee880574c285454459d44dd1ccbaba1d,2022-03,Gwent Police,Gwent Police,-3.198347,51.594928,On or near CHURCH STREET,W01001340,Caerphilly 020A,Investigation complete; no suspect identified
962349bb903c88c93a4445b2d6359e002ed3a7b3656712e86f2b91b0f435414a,2022-03,Gwent Police,Gwent Police,-3.169708,51.591710,On or near SUMMERFIELD LANE,W01001346,Caerphilly 020D,Investigation complete; no suspect identified
97c943f4a27c196a51d9ee9982b08a6e681b04a76392f0721b6db93372ece9e1,2022-03,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Investigation complete; no suspect identified
95258a65d702ba4ad485a0685314867585182fef7433418f6256f57dd96389ab,2022-03,Gwent Police,Gwent Police,-3.037295,51.582462,On or near TREDEGAR PARK VIEW,W01001674,Newport 009E,Investigation complete; no suspect identified
07b63e5196c816a8df8b4485df3ec9c70e7abcc95f66301ba5fb5662b79c559b,2022-03,Gwent Police,Gwent Police,-2.956455,51.580982,On or near ESCHOL CLOSE,W01001648,Newport 015G,Investigation complete; no suspect identified
746c509c7a1159cc4bc22c67e75c7de77e02d8da622f0385dfb5b64b1d5c0c8e,2022-03,Gwent Police,Gwent Police,-3.216839,51.644561,On or near GELLIDEG ISAF RISE,W01001369,Caerphilly 012D,Investigation complete; no suspect identified
3e1f0257a6f9e957769f86a4405cf3739dcd79f2eebb5bb4f77d094cefeeed33,2022-03,Gwent Police,Gwent Police,-2.713164,51.812261,On or near ST MARY'S STREET,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
239c68409371803b54ae3e43874f309c77fed025bb039353cd2fcf3099ba1e37,2022-03,Gwent Police,Gwent Police,-3.008488,51.585761,On or near HILLA ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
d18279d7d72bd09f1ef5c2090e24888236c0358d006f3651f96401090b69c062,2022-03,Gwent Police,Gwent Police,-3.006771,51.607356,On or near GRAIG PARK CIRCLE,W01001654,Newport 002D,Investigation complete; no suspect identified
2a6701e7163c5602b5517b37e42e423a4a3b3c4921f8804e33eefcaa2909b9cc,2022-03,Gwent Police,Gwent Police,-2.936587,51.547549,On or near HENTON ROAD,W01001647,Newport 015F,Investigation complete; no suspect identified
973c2a5ab1ee9095536f2bf5942824cf88510a7e94bc0a4c44c16664795a4937,2022-03,Gwent Police,Gwent Police,-3.223023,51.663802,On or near HIGH STREET,W01001387,Caerphilly 007C,Investigation complete; no suspect identified
c5925c2de7670ed72ea48a5ab1e326661a501b2239437bb1b8fb02a9a917e3a2,2022-03,Gwent Police,Gwent Police,-2.697177,51.627784,On or near ORCHARD RISE,W01001590,Monmouthshire 009D,Investigation complete; no suspect identified
ad947dadf1ed0d2182e535e96340bad45e0d0454762b84fe53af9e803b5685ec,2022-03,Gwent Police,Gwent Police,-3.228131,51.643652,On or near Petrol Station,W01001433,Caerphilly 013E,Investigation complete; no suspect identified
0a42f351704e17f3ee5d0cb8c933c0dffa49a35c36b020a4985181bace7038d5,2022-03,Gwent Police,Gwent Police,-3.059219,51.710243,On or near MOUNTAIN VIEW ROAD,W01001523,Torfaen 004C,Investigation complete; no suspect identified
9bbe7cc7ef24fd88c0d4ba2842f78f47f835fa3be76d665c3b7e67d525e81a6c,2022-03,Gwent Police,Gwent Police,-3.247027,51.568533,On or near GWALIN Y CWRT,W01001398,Caerphilly 024A,Investigation complete; no suspect identified
0aced4a84eb5f7204601c18856fdacdd350e869cf509c995f8386927ddae6af4,2022-03,Gwent Police,Gwent Police,-3.248567,51.787122,On or near STAR STREET,W01001472,Blaenau Gwent 003A,Investigation complete; no suspect identified
4bd5b321d1d9a157bf441d0520dbc10c75ae4b5e274dfddffff53fe44608b62b,2022-03,Gwent Police,Gwent Police,-3.241425,51.786263,On or near SHEPHERDS CLOSE,W01001473,Blaenau Gwent 003B,Investigation complete; no suspect identified
644fafb5d742d63f077bc96bdf80a51bd91d77013aa593ca31acfc1cbc7495d2,2022-03,Gwent Police,Gwent Police,-2.898806,51.702679,On or near ST MARY'S WAY,W01001596,Monmouthshire 006E,Investigation complete; no suspect identified
4809c682caf782394ba4da73e7f248fc224ba6995bc024d57156996d60d35829,2022-03,Gwent Police,Gwent Police,-2.924181,51.592192,On or near LINLEY CLOSE,W01001667,Newport 010C,Investigation complete; no suspect identified
e1836734eda31cd8df9b2432cd19777aa29c3c7ec8a1ad36f016687c7c055bd4,2022-03,Gwent Police,Gwent Police,-3.205463,51.582905,On or near DOL FRAN,W01001421,Caerphilly 022E,Investigation complete; no suspect identified
dbf7d1f551e249a784da9494f98dd761bfa8f9ea34258fd0020e2406305d50d2,2022-03,Gwent Police,Gwent Police,-2.943861,51.586829,On or near PENKIN HILL,W01001609,Newport 015B,Investigation complete; no suspect identified
70b0d418b0b1166ad982d2c4f760abf9500ad6b9ce7b58ca724d5ecf08e4915b,2022-03,Gwent Police,Gwent Police,-3.002420,51.582882,On or near Petrol Station,W01001687,Newport 014D,Investigation complete; no suspect identified
118fa3ec3aed279fa60aab4c7c086c9e12bddfaacc1c9282f037ba714a756411,2022-03,Gwent Police,Gwent Police,-2.982372,51.600252,On or near ORCHARD GARDENS,W01001680,Newport 007E,Investigation complete; no suspect identified
e1114aadc9b73f5df2de900417a021a5a56c6773e3ac8ebe9d8f789b4695b5fb,2022-03,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
ed82163a7b3067caee1a5d9359f43871afeb6db11e6c45475a3f2474788a796c,2022-03,Gwent Police,Gwent Police,-3.139805,51.596644,On or near LEWIS STREET,W01001343,Caerphilly 021B,Investigation complete; no suspect identified
b4b9f3bce54d6c5f8aff26fea27b62766e4a01ee4ff2ff5628cdde1bbd5618e3,2022-03,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Investigation complete; no suspect identified
d067fe98b2b3e5c0ffa5636536bef93f9a806c463de820a462921de59af6f9d3,2022-03,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Investigation complete; no suspect identified
63fafe515184172a96a6f17ff42719415108ebdce6286b75f8307eaa8dc580df,2022-03,Gwent Police,Gwent Police,-3.007682,51.632156,On or near WILLIAM BROWN CLOSE,W01001505,Torfaen 013B,Investigation complete; no suspect identified
71dd3731f7e5078fd6cb7b6c20f07dffe343338d796afdc8cfcb47d71a7d747a,2022-03,Gwent Police,Gwent Police,-3.021205,51.643054,On or near Sports/Recreation Area,W01001504,Torfaen 013A,Investigation complete; no suspect identified
ce426d64ad3759007fc3b4c69fad4521a75ceb7e317a47943495f7a90a27b494,2022-03,Gwent Police,Gwent Police,-2.911908,51.587729,On or near BISHTON ROAD,W01001649,Newport 004D,Investigation complete; no suspect identified
48afc505f6e285825f676ee8ee38e6be2de853c0ba794904f3877158eaf84c63,2022-03,Gwent Police,Gwent Police,-3.286041,51.781881,On or near MERTHYR ROAD,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
edded71b1d85c05fd490451628e830a03a2e96b3f0157dc7daaa9b9d8a9c03ee,2022-03,Gwent Police,Gwent Police,-2.988755,51.591675,On or near CHURCH ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
9cd67dd467e76f1415fb26ef56fa48f4614923da5d2959a0943913ad08fe2fa0,2022-03,Gwent Police,Gwent Police,-2.974835,51.596215,On or near BRECON ROAD,W01001679,Newport 007D,Investigation complete; no suspect identified
4361a2d1c135fe871c71c9b5667ad60403705b4fd71dfcb1c0dcabc27d5dfe65,2022-03,Gwent Police,Gwent Police,-3.260006,51.594911,On or near GRAIGWEN CRESCENT,W01001330,Caerphilly 018A,Investigation complete; no suspect identified
5552014cb67caa3bb4066bd621cc8f380b38465b26764847582f139c852ada1c,2022-03,Gwent Police,Gwent Police,-2.990280,51.582113,On or near RUPERRA LANE,W01001661,Newport 018C,Investigation complete; no suspect identified
a92c2f10168b7057388d56120d2239bf0eb31cf01f2005b909a7475e322cc628,2022-03,Gwent Police,Gwent Police,-3.096862,51.769943,On or near COITY TERRACE,W01001489,Torfaen 001C,Investigation complete; no suspect identified
b9ec68d6457d11663d1284e0c213ff92219e091ebda88f6a07638f9edee9da49,2022-03,Gwent Police,Gwent Police,-2.961706,51.598652,On or near RENOIR ROAD,W01001614,Newport 005A,Investigation complete; no suspect identified
f2c0bc99cab9682c5851fac9da67386bf7835365c2f4becbf666d81f71af442d,2022-03,Gwent Police,Gwent Police,-3.220506,51.692259,On or near ELM STREET,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
004ff63ea4743af485870ca3c15c929769f16cb8e86d115f2bfe027143509441,2022-03,Gwent Police,Gwent Police,-3.013663,51.582246,On or near WEST PARK ROAD,W01001605,Newport 014A,Investigation complete; no suspect identified
f7a34daa30f47695dd8e1e01b5891a9c94d6ce5bcaa4eb687473e6e4940f4872,2022-03,Gwent Police,Gwent Police,-3.195446,51.799732,On or near LITTLE LANE,W01001440,Blaenau Gwent 001A,Investigation complete; no suspect identified
1c93a6d1f89058bf270db1358beca07ab9964b7032b85cfe45061266b27de22e,2022-03,Gwent Police,Gwent Police,-3.194860,51.669954,On or near Supermarket,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
8a691687f1bea4c2b3cf7afd8d3db8e33dad51f7bc4149211ea9443361e24c45,2022-03,Gwent Police,Gwent Police,-2.981058,51.583485,On or near SUNBEAN CLOSE,W01001690,Newport 013D,Investigation complete; no suspect identified
ad21a139f9b2ddfae7686c1f397f0e46e6934125c3041b19c6f497d41d87e809,2022-03,Gwent Police,Gwent Police,-3.025196,51.652784,On or near Supermarket,W01001506,Torfaen 010A,Investigation complete; no suspect identified
09bf19af2a98824383bc64933cc14dddc77ec297f33aef8628777501baa1d41d,2022-03,Gwent Police,Gwent Police,-2.989171,51.574911,On or near JAMES STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
e09ce1c302b5e30e5efabf45818a35bc1469baa028a022f553c497d52c03f4c6,2022-03,Gwent Police,Gwent Police,-3.256658,51.663941,On or near ANEURIN BEVAN AVENUE,W01001414,Caerphilly 008A,Investigation complete; no suspect identified
44775f5eded470c52f6304d281fabd76b9ad925efb05968dc251c41cfb2ffe8f,2022-03,Gwent Police,Gwent Police,-3.237388,51.588183,On or near BRYN HEULOG,W01001393,Caerphilly 019D,Investigation complete; no suspect identified
67886e3a56363e2031f4234e39931b9156f8b713f7b8c034d83bd8579f0328da,2022-03,Gwent Police,Gwent Police,-3.019172,51.654877,On or near Parking Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
e1a6c9a76a49a710c87bded54b594b5d9f2e01ef299df184b114f8bf7aed5649,2022-03,Gwent Police,Gwent Police,-3.194598,51.666594,On or near Parking Area,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
3bfd465738a79504b62a0fcb573048d444c7bc31704777c686b5b8ac92764e52,2022-03,Gwent Police,Gwent Police,-2.935923,51.596676,On or near BENBOW ROAD,W01001663,Newport 008C,Investigation complete; no suspect identified
837c4383f4e6529bb704344656e52bc3b7844f86587448f4738077691020b5e0,2022-03,Gwent Police,Gwent Police,-2.950585,51.592269,On or near GLANWERN AVENUE,W01001606,Newport 008A,Investigation complete; no suspect identified
2508d4c5133bb67913b5407f60551b5604b46cb0e0079076a8f99b973118dd28,2022-03,Gwent Police,Gwent Police,-2.971609,51.594542,On or near BUCKINGHAM CRESCENT,W01001616,Newport 005C,Investigation complete; no suspect identified
e99c1cd7a6a1336d840313d80bcb846e13706850e367a29993099472b005e374,2022-03,Gwent Police,Gwent Police,-3.004750,51.583806,On or near BRYNHYFRYD ROAD,W01001686,Newport 014C,Investigation complete; no suspect identified
ad129d17c7bd1bf4472950d94df007237da458aaaec60f45d59b44f2cfb9ae8d,2022-03,Gwent Police,Gwent Police,-3.040422,51.661812,On or near CHANNEL VIEW,W01001538,Torfaen 009D,Investigation complete; no suspect identified
31d8f29b031754db36a233b4b3c81bd34eb9932124f96cd459c0aaf7a2cfa21a,2022-03,Gwent Police,Gwent Police,-3.182504,51.792292,On or near WAUNHEULOG,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
fdc93a9ac9295526a0bf2b2da8fd53c3d5e3584c57ee83f04b5c3b2fe66b38f5,2022-03,Gwent Police,Gwent Police,-3.002113,51.595832,On or near POWER STREET,W01001684,Newport 006E,Investigation complete; no suspect identified
32c7606fcee34587a0852a4c8ae761e1f3eb0c5b4fe6b8c8cc55c553880e702a,2022-03,Gwent Police,Gwent Police,-3.167921,51.779526,On or near DALE VIEW,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
a746b51d8b8a11c699c1c4284283b9030aea493fdc7797b0c15013dd4d618daa,2022-03,Gwent Police,Gwent Police,-3.017342,51.577017,On or near Sports/Recreation Area,W01001630,Newport 017B,Investigation complete; no suspect identified
52b73f3bd60ac0ea5df1e61d9f6b1be0f91fc0cfd2eabc79d43e46782ad3f597,2022-03,Gwent Police,Gwent Police,-3.128978,51.724052,On or near ALEXANDRA ROAD,W01001476,Blaenau Gwent 009D,Investigation complete; no suspect identified
