Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
bb7703a31ecb2806cf476379a9d8c8d5e57b93fbab5c004c0c5d8ad802d89806,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
0704ee8988354107e612f1890a8a3f35ae38f3386cec1cd900d024ddc4cb0715,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
acd7a5fb013a91cea9120b357345ebbda3e6c1fefb161253e4ffdb34575b4c90,2022-06,Gwent Police,Gwent Police,-3.141855,51.712823,On or near VICTORIA ROAD,W01001465,Blaenau Gwent 009B,Unable to prosecute suspect
c4aee0d56630e87dae9c74b6985ecbed5e2cb91727946f2855d50895cea0ebbe,2022-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
a9c2ea6390237dd7db14da2772b8534d59319ec62bf9fb1b246f6ede39f39791,2022-06,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
e2a546d4405d1a4ef52ce66f42382724c1b43963ab49738ed4ae767437452252,2022-06,Gwent Police,Gwent Police,-5.050010,50.261692,On or near Bus/Coach Station,E01018809,Cornwall 044C,Investigation complete; no suspect identified
9cde31472806a6d9714837aecb18941ee6a78893136ffa65ccb862e77fd48189,2022-06,Gwent Police,Gwent Police,-2.974523,51.587676,On or near SOHO STREET,W01001612,Newport 011B,Investigation complete; no suspect identified
b2421404d13bc95542f62bbbe81428493b0b5652cf690fa6a40b56c72b5e00f3,2022-06,Gwent Police,Gwent Police,-3.194449,51.668088,On or near Parking Area,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
6b282d07644b2db128070ac7437e53290544ab442febb4845908079b006f6b2b,2022-06,Gwent Police,Gwent Police,-3.143070,51.616861,On or near BEECHWOOD AVENUE,W01001430,Caerphilly 015B,Investigation complete; no suspect identified
0355771cf9c1e1add09c0bb934d5ea1062a562cdce1d0024328ae5d62a628739,2022-06,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
8224ead2a1fe5bf414f522db33a8b8705bf6c94d6514e114e0cead21811023a3,2022-06,Gwent Police,Gwent Police,-2.671271,51.640262,On or near Parking Area,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
5f12120054fa2c0e6909e22bacacdb9984e3ff179d0bc60ca55054ac04413693,2022-06,Gwent Police,Gwent Police,-3.139754,51.734009,On or near NEUADD STREET,W01001455,Blaenau Gwent 008F,Investigation complete; no suspect identified
e75c74094934401fd8003dcdffe9cd982e3d9b393369179cbff7056a10a09091,2022-06,Gwent Police,Gwent Police,-3.014068,51.667123,On or near PENCOED PLACE,W01001493,Torfaen 008A,Investigation complete; no suspect identified
d835ef65dac1821b802c0a90c5ea1f5f67c370c9c7f0d1cb3876d841ff0761ac,2022-06,Gwent Police,Gwent Police,-2.959304,51.588116,On or near SOMERTON CRESCENT,W01001607,Newport 015A,Investigation complete; no suspect identified
0117d9a8539371eb2cf8bed4f2c6aa660c3b7d0234d1d33c6da3b410ed4d5e4b,2022-06,Gwent Police,Gwent Police,-3.053086,51.648688,On or near Pedestrian Subway,W01001499,Torfaen 011C,Investigation complete; no suspect identified
a2faa70b27752afa1a87055f96731e9cf860be83098cd70edb57f0995232cd23,2022-06,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
a713d7d9b1c4f3c2e1eee386bc6d136a9a20cb28c8eea2a9bd69d9be86ae70b7,2022-06,Gwent Police,Gwent Police,-3.011822,51.570186,On or near BUXTON CLOSE,W01001633,Newport 019A,Investigation complete; no suspect identified
86e69cbbb77a81dcde9e5b6703ef0b30427548eba43d5b493f3e8ecd14b79205,2022-06,Gwent Police,Gwent Police,-3.145855,51.663186,On or near HILL STREET,W01001382,Caerphilly 010C,Investigation complete; no suspect identified
7802f8fd5c6676af4c3d0499273025ea24c944d9a07e5b86e3c76cb4b276412b,2022-06,Gwent Police,Gwent Police,-2.977535,51.583451,On or near LILLESHALL STREET,W01001644,Newport 013C,Investigation complete; no suspect identified
2e5a9300057d8d02d747b8caa05a599efc7b2bae46cf0436f563a09d456ddcdb,2022-06,Gwent Police,Gwent Police,-3.006477,51.611665,On or near WESTFIELD DRIVE,W01001654,Newport 002D,Investigation complete; no suspect identified
78cc34d1bedf33e7ed6a12b4af3fe0b1f9ad8f556bed1281d6ef8d19a711d9b0,2022-06,Gwent Police,Gwent Police,-3.225186,51.585839,On or near Supermarket,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
14468c690b9495f02f7ab1b9c776298f94fffbae4c5a539e81ed1a5af32c349c,2022-06,Gwent Police,Gwent Police,-3.045295,51.659988,On or near THORNHILL ROAD,W01001536,Torfaen 009C,Investigation complete; no suspect identified
7afecb96de26949ae8ebbf5abb06e78418e6f42e2aab85d04f278204f2153285,2022-06,Gwent Police,Gwent Police,-2.988447,51.576814,On or near TEMPLE STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
95bfcc9ccfa2cf6a1be8ee26827e57510d16c1936fe8a5897c3c576313f692f1,2022-06,Gwent Police,Gwent Police,-3.018418,51.696047,On or near THE HIGHWAY,W01001513,Torfaen 005D,Investigation complete; no suspect identified
ff0b3c902d262c3eabb92789ea81d0a3df77f0826122c97cc027948b83b296d7,2022-06,Gwent Police,Gwent Police,-3.221625,51.799823,On or near RHONDDA CLOSE,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
10e0c8e43bb00ecbf115f796ef5c9ae6fca755036328dd78772a154635387047,2022-06,Gwent Police,Gwent Police,-3.093310,51.828015,On or near HEOL Y COMIN,W01001561,Monmouthshire 003A,Investigation complete; no suspect identified
c1f2b51873fe841bf2eeff4cc4a544a0d2f6946559f01b3ad84cc058fad06cab,2022-06,Gwent Police,Gwent Police,-2.989171,51.574911,On or near JAMES STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
66079288c4b410ed5ba51efac7eb22caabc114b114e81351f142805b6889ea61,2022-06,Gwent Police,Gwent Police,-2.763065,51.606847,On or near VERNON GROVE,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
0b1946cc0700e1140b51d34ed48b1c5cb046a64926a2ed1bdbf4479379055f8c,2022-06,Gwent Police,Gwent Police,-2.665799,51.624819,On or near PHOENIX DRIVE,W01001593,Monmouthshire 008E,Investigation complete; no suspect identified
25c1d3f4d5996860d4b75cb9ec42f23cf9fd33a58df78ecbfeade24987cd9dbe,2022-06,Gwent Police,Gwent Police,-3.214638,51.786444,On or near Supermarket,W01001458,Blaenau Gwent 004E,Investigation complete; no suspect identified
bd632ae25466eeac17e766af521961e5712a6b7d8cbc7d0b105cf784b46b4516,2022-06,Gwent Police,Gwent Police,-2.980755,51.738151,On or near MIDFIELD,W01001556,Monmouthshire 006B,Investigation complete; no suspect identified
cf552693fa2523197e398f4fe5b783186b4b766a1f45e455eea1ab1648c448ad,2022-06,Gwent Police,Gwent Police,-3.184082,51.790002,On or near GOLF ROAD,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
55969ea567c53fadcf4472677f95f8fb3cfb84ab52eb4272b2e8f50fc4f2fb50,2022-06,Gwent Police,Gwent Police,-3.010210,51.582060,On or near STOW PARK CIRCLE,W01001629,Newport 017A,Investigation complete; no suspect identified
312011841f6b18cdd48723394fdf73b8d3c1c01dc56ea461e65f1336a9f60967,2022-06,Gwent Police,Gwent Police,-3.250582,51.659636,On or near RHOSYN VIEW,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
06bb878a5927b15e4aef6ee50afe525fd6f77a85c88f104b9517393d140e2c1e,2022-06,Gwent Police,Gwent Police,-3.016142,51.617624,On or near TREVITHICK CLOSE,W01001652,Newport 002B,Investigation complete; no suspect identified
bb4d75d4b670525d800e49099723c54cae6e31b2ee29a21f7e541a984caf836e,2022-06,Gwent Police,Gwent Police,-3.218595,51.795547,On or near A4046,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
970dddd898464800cfcdf7038f9f8749b8cf678ae94f76f56b7a51f8c1871303,2022-06,Gwent Police,Gwent Police,-3.167921,51.779526,On or near DALE VIEW,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
ef08aecf5acc5fdce1030d6a849525c4852fd2714d2a0d80af38c407fd4f57bd,2022-06,Gwent Police,Gwent Police,-3.230452,51.599118,On or near HEOL BEULAH,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
432280657efb71b51c103790c037f46678bea6dc3ab66893b6743d6b2cb240bb,2022-06,Gwent Police,Gwent Police,-3.221601,51.573809,On or near ST FAGANS STREET,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
7e072e45a11d1d843d237db29b0636a8b8085fcc8e2da61689d623c9ff532696,2022-06,Gwent Police,Gwent Police,-2.941400,51.591372,On or near RINGWOOD AVENUE,W01001668,Newport 010D,Investigation complete; no suspect identified
e1810abfa2dbe555d4242fe8255b4817c7bf132bbde210e77215cce40788b329,2022-06,Gwent Police,Gwent Police,-2.977627,51.589736,On or near CHEPSTOW ROAD,W01001691,Newport 011D,Investigation complete; no suspect identified
1ca89048aeb34c1c44d09369f7a83d815836b4a15d5ff0c2d0271d8b55dfb23b,2022-06,Gwent Police,Gwent Police,-3.002807,51.587365,On or near GODFREY ROAD,W01001603,Newport 012C,Investigation complete; no suspect identified
53b1144dce67b1096fd3e05dbf8d37478bb574ffa50cd3af593709df6077971d,2022-06,Gwent Police,Gwent Police,-2.754782,51.588926,On or near NORMAN COURT,W01001589,Monmouthshire 010E,Investigation complete; no suspect identified
88e528d0195859d1aec75e2d89f18cf5aa9b56e9bae2ad1396a1d65414c3fba0,2022-06,Gwent Police,Gwent Police,-3.195455,51.652459,On or near GLAN ISLWYN,W01001405,Caerphilly 011E,Investigation complete; no suspect identified
729528f13fc51d64c2394fc9499af369776394e606af2a1848f3297f78480f55,2022-06,Gwent Police,Gwent Police,-2.995081,51.587854,On or near CORN STREET,W01001687,Newport 014D,Investigation complete; no suspect identified
87d8cc4f00e39c3020698bf557adcf75ef09f65bfc2a85178b01a37b9fd0244f,2022-06,Gwent Police,Gwent Police,-2.990720,51.593735,On or near RIVERSIDE,W01001676,Newport 007B,Investigation complete; no suspect identified
c98a4c7313fbeb12131c76ae3ae6f79f6ab2b221b3ca587408705c12bff450a7,2022-06,Gwent Police,Gwent Police,-3.232279,51.653238,On or near BIRCH CRESCENT,W01001364,Caerphilly 012B,Investigation complete; no suspect identified
fb49bbd999e007fc0cab7d2e122dd9e3ba87201d6d151aa0f50a6d634221e825,2022-06,Gwent Police,Gwent Police,-2.950433,51.592567,On or near GLANWERN CLOSE,W01001606,Newport 008A,Investigation complete; no suspect identified
1d8fe7905d237200f51ff7517a884bfea832d4aa5a13cf2d0a250a0d90251df9,2022-06,Gwent Police,Gwent Police,-3.028490,51.816615,On or near Supermarket,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
f300f64919839dc02f014549272ec6c9ec67d0d9a2ccb192472d13f717de0bd5,2022-06,Gwent Police,Gwent Police,-3.081602,51.777844,On or near Parking Area,W01001488,Torfaen 001B,Investigation complete; no suspect identified
5f703e1e7874c7162677b5568bc7f8403504976e400ff5701ca8a3f2bcaca783,2022-06,Gwent Police,Gwent Police,-3.134789,51.670469,On or near OLD PANT ROAD,W01001381,Caerphilly 010B,Investigation complete; no suspect identified
7a9bae280e5ae131dcd6f37f57807c9a2ab8d82dc5eb9e3088d0ecc0114ce488,2022-06,Gwent Police,Gwent Police,-2.983577,51.597203,On or near ELYSIA STREET,W01001675,Newport 007A,Investigation complete; no suspect identified
6460b6b79dea45c0067a53e1711aa8ce95d20c25c77d117acac7f019ac8fa867,2022-06,Gwent Police,Gwent Police,-3.019508,51.690436,On or near PANTEG WAY,W01001515,Torfaen 006B,Investigation complete; no suspect identified
956d9806d8f77070bb42b630fcf542cb4fdb87270dfc8d425a1075be75585e22,2022-06,Gwent Police,Gwent Police,-3.012771,51.689352,On or near NEW ROAD,W01001510,Torfaen 005A,Investigation complete; no suspect identified
20ac0a1e80f7c073e116f26ddd35d928bb1a50451652ec14da58c5cd03118969,2022-06,Gwent Police,Gwent Police,-3.206907,51.776525,On or near Parking Area,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
299b0dcb15926dc9e7a279bbf63a7780991c221b6202e4096712a4942245d29a,2022-06,Gwent Police,Gwent Police,-2.977104,51.630580,On or near OAKLANDS,W01001509,Torfaen 013D,Investigation complete; no suspect identified
c8eb5a01dc7024f3d7c53e3323b64776d3e3ec9486dec8bf3e819eaeff59dbe6,2022-06,Gwent Police,Gwent Police,-3.168117,51.785432,On or near VINCENT AVENUE,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
e58b544f09830f098c36afb3bc98b595bbc34919ab88b9d1e587204bb87f1228,2022-06,Gwent Police,Gwent Police,-3.062747,51.725506,On or near FACTORY LANE,W01001486,Torfaen 002E,Investigation complete; no suspect identified
e7acab4aab268ae742f3c95608f68486094d46cab3b9fd81c30b03a5779ac9df,2022-06,Gwent Police,Gwent Police,-3.201245,51.595339,On or near BRYN-GWYN STREET,W01001340,Caerphilly 020A,Investigation complete; no suspect identified
468275726eb38293db199ae80a5f41bc94a19f56d64ab7a9e98e09ae72805f81,2022-06,Gwent Police,Gwent Police,-3.160231,51.775880,On or near HEOL AP GETHIN,W01001469,Blaenau Gwent 005F,Investigation complete; no suspect identified
b048da90224732e154749b45677a14f4f7e04978108810d0717002a57b1a6a5d,2022-06,Gwent Police,Gwent Police,-3.003730,51.608281,On or near GRAIG PARK LANE,W01001654,Newport 002D,Investigation complete; no suspect identified
3aca59e5d78540ff2c7a43367ce289d4ea764f67892b92f5e1c2ed7c13255e2b,2022-06,Gwent Police,Gwent Police,-3.021286,51.656342,On or near LLANDAFF GREEN,W01001519,Torfaen 007A,Investigation complete; no suspect identified
c0e1907226d25f6a12a7561450e1dc9ffd14e74704e36991dc480b0799df23fe,2022-06,Gwent Police,Gwent Police,-2.992119,51.591017,On or near Supermarket,W01001676,Newport 007B,Investigation complete; no suspect identified
f6749e1181fdfc2148294efc159b385bb5c8e173ec59f4b7c988a3845f427b03,2022-06,Gwent Police,Gwent Police,-3.075667,51.769635,On or near CAPEL NEWYDD AVENUE,W01001487,Torfaen 001A,Investigation complete; no suspect identified
2bbe3ffc2c2d3a742a5b837e92f55f782e55e8ced6a32687aa11450cb65563a1,2022-06,Gwent Police,Gwent Police,-3.210467,51.587088,On or near LINDEN GROVE,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
283a459042e99e22add113e6edf9022fa63c121452f36bfd80cafa853fc13ece,2022-06,Gwent Police,Gwent Police,-3.239960,51.779364,On or near HARFORD STREET,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
7807b6e4e7e8a75bbefc4eedd9ab8ce96508d5cd38d4f0e4a351ab2a085ced92,2022-06,Gwent Police,Gwent Police,-3.162682,51.594135,On or near HERRICK PLACE,W01001345,Caerphilly 021C,Investigation complete; no suspect identified
8619d29f85b9e362f391a73ce5a53d75c080ba2d0f3a0aa3abfd563f4c35ac1f,2022-06,Gwent Police,Gwent Police,-3.033457,51.607313,On or near RODING CLOSE,W01001620,Newport 003D,Investigation complete; no suspect identified
f3c876a9287a3fc65d54781bfbe3c8018504bca9253ed58592af3edc74d049a9,2022-06,Gwent Police,Gwent Police,-3.207460,51.773363,On or near CHURCH STREET,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
8d9986621563e91ff172c285ffa776b7713172dd63f93c87f0872c22d3a6d1a1,2022-06,Gwent Police,Gwent Police,-3.207292,51.776836,On or near Parking Area,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
7b786af454d2e3d69166fcf97e976e55b299e47151e2f2b877b40288c4ed34d6,2022-06,Gwent Police,Gwent Police,-3.021147,51.655265,On or near Parking Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
afacf8a548778cfa00006297e84ce40e7e2a3bc027b33bb602b1c75323362f46,2022-06,Gwent Police,Gwent Police,-3.020256,51.694107,On or near Pedestrian Subway,W01001524,Torfaen 004D,Investigation complete; no suspect identified
4506c997a8c8960c6dba381d17a310efb96063cca3e77c99ebc99a68705b3f3d,2022-06,Gwent Police,Gwent Police,-2.698618,51.628495,On or near PWLLMEYRIC CLOSE,W01001590,Monmouthshire 009D,Investigation complete; no suspect identified
eae7b0706773074ad4d9b3bdcec14d1e632c63010f26a32ee6f7af7cb75927e0,2022-06,Gwent Police,Gwent Police,-3.050415,51.578146,On or near HIGHFIELD ROAD,W01001637,Newport 016B,Investigation complete; no suspect identified
c6de4e6fd1f32e458efe8f5934c055343a61f9559eab1196a37db544850e2b6a,2022-06,Gwent Police,Gwent Police,-3.242427,51.770490,On or near SHOP ROW,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
162fe18ce2a46c5d1dd52a5feb7d2b2a6cd901594c32340bb625e251a34e3246,2022-06,Gwent Police,Gwent Police,-3.251282,51.663531,On or near Supermarket,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
c4096670c536568f706b6337faa37a9b3ebf7e0927ccf3216c5a059beaf2ff0b,2022-06,Gwent Police,Gwent Police,-2.981554,51.601131,On or near BANK LANE,W01001677,Newport 007C,Investigation complete; no suspect identified
18582a5c7c5f916b13476fbcecc05932da737e6a9c3f6d4031ca20cd706aee26,2022-06,Gwent Police,Gwent Police,-3.074094,51.733891,On or near NEW ROAD,W01001483,Torfaen 002B,Investigation complete; no suspect identified
42039a272fe95b63a9580c3fb89231d808267a09f477f541cc47a379a065f133,2022-06,Gwent Police,Gwent Police,-3.141615,51.676265,On or near MINING SCHOOL HILL,W01001359,Caerphilly 006D,Investigation complete; no suspect identified
39ad80812343246f776dc060484473117f5427b01914d07a71134340b4401e08,2022-06,Gwent Police,Gwent Police,-3.219154,51.660794,On or near BRYNGWYN STREET,W01001389,Caerphilly 007E,Investigation complete; no suspect identified
4c647038de031aebc17de184359e89929bc876bf0362267aa61f854477b2edfb,2022-06,Gwent Police,Gwent Police,-2.721891,51.807379,On or near WALDBRONN CLOSE,W01001577,Monmouthshire 004E,Investigation complete; no suspect identified
943c3c03699f534dd7a02580b358b69e221de370345ba60d37847098f4107efe,2022-06,Gwent Police,Gwent Police,-3.042330,51.699578,On or near NICHOLAS STREET,W01001491,Torfaen 004A,Investigation complete; no suspect identified
0d94cf2c091ffab06f7fa38b966f2f94d7a975ae726b6ac3c0a7e10c6f889c0d,2022-06,Gwent Police,Gwent Police,-2.935714,51.587937,On or near HENDRE FARM GARDENS,W01001668,Newport 010D,Investigation complete; no suspect identified
3a50547e66fa1ed14639f93221a6a981412562aedf9a15b4882b66f58b80be68,2022-06,Gwent Police,Gwent Police,-3.129662,51.635892,On or near NEWPORT ROAD,W01001329,Caerphilly 014C,Investigation complete; no suspect identified
306cb9981c189a831feb8d2eeed13051816a57a5f2fc395b5b50465237438caf,2022-06,Gwent Police,Gwent Police,-2.961495,51.596847,On or near ROMNEY CLOSE,W01001614,Newport 005A,Investigation complete; no suspect identified
cf59bbe1272f3dce852dec0eb2c200aa39fdf8f2eb8dcd42ef68c25c6c7be546,2022-06,Gwent Police,Gwent Police,-2.989105,51.594486,On or near COLLIER STREET,W01001676,Newport 007B,Investigation complete; no suspect identified
cdb52f63aee1c405779ce6928778f5eae55c89fcee36685a8d2085ab0d746b76,2022-06,Gwent Police,Gwent Police,-3.060680,51.593196,On or near OAK ROAD,W01001672,Newport 009C,Investigation complete; no suspect identified
b3b37771a3728aae22c6259398e80463c98c73c5b2215e84775fa4a3889b582a,2022-06,Gwent Police,Gwent Police,-2.980393,51.595530,On or near MORDEN ROAD,W01001675,Newport 007A,Investigation complete; no suspect identified
5b75cd4ec66f309ea86bfb5450ae24861b2fb95b4b1dec74be6baad0db290c9c,2022-06,Gwent Police,Gwent Police,-3.225186,51.585839,On or near Supermarket,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
1432c251b0c98295d902441d2f47126ae11f0978894b2d167483b021f22caa9d,2022-06,Gwent Police,Gwent Police,-2.984019,51.578919,On or near USK WAY,W01001661,Newport 018C,Investigation complete; no suspect identified
c73f26579270981f752c7fd42002c0cdde7fdf0b9d8ab97899c388a90e85129a,2022-06,Gwent Police,Gwent Police,-2.983055,51.603133,On or near SCARBOROUGH ROAD,W01001677,Newport 007C,Investigation complete; no suspect identified
98c52be26f99971a4aaca8b4062f891d2abf5729fac8cde4e14bbd3958e7752c,2022-06,Gwent Police,Gwent Police,-2.699177,51.807382,On or near OAK CRESCENT,W01001599,Monmouthshire 004F,Investigation complete; no suspect identified
b98835f44936950e389d5598feb4315fb548b76895e27ff7ae47a7fcf4798549,2022-06,Gwent Police,Gwent Police,-3.264190,51.789995,On or near WAUNDEG,W01001474,Blaenau Gwent 003C,Investigation complete; no suspect identified
552c3c449bfb6832f02661f54ff2577ff0d363f2ec9dc5b2346b94fdb45b0ed7,2022-06,Gwent Police,Gwent Police,-2.731761,51.812344,On or near FFORDD CORNWALLIS,W01001553,Monmouthshire 004B,Investigation complete; no suspect identified
65f691ecb3178345ee92edd88242204d63534ce08d22cb814c6ebebe304291e6,2022-06,Gwent Police,Gwent Police,-3.229332,51.689101,On or near Police Station,W01001338,Caerphilly 004C,Investigation complete; no suspect identified
edb811aa0e688629fa637d7c0fc5cc7443acd1655953cbe270c719b42c1b1b47,2022-06,Gwent Police,Gwent Police,-2.980227,51.588455,On or near JEFFREY STREET,W01001690,Newport 013D,Investigation complete; no suspect identified
d2a93c9ce7b5cee214f44fb5df187240ac0d205299a86c8b0d1a99a1386a3026,2022-06,Gwent Police,Gwent Police,-3.138303,51.717758,On or near ABERBEEG ROAD,W01001476,Blaenau Gwent 009D,Investigation complete; no suspect identified
ba353930e3b061f77f96d9b7cd647b98dca5d1f944ef1572eb9cdd9d2ff13d82,2022-06,Gwent Police,Gwent Police,-3.010887,51.556652,On or near SCHOONER CLOSE,W01001688,Newport 019C,Investigation complete; no suspect identified
7b2240b0417399fd7464a752530b6695f14173a9eac36d031080e4af11d5732a,2022-06,Gwent Police,Gwent Police,-2.989886,51.593212,On or near LLANVAIR ROAD,W01001676,Newport 007B,Investigation complete; no suspect identified
c2160c61f2d3401674ed40f9c92326eb6c0b834281e2541c7004051e4e725aaf,2022-06,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Investigation complete; no suspect identified
